Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
tracy ludwig,117.1,457.5,84+,IPF,2014-06-01,world classic powerlifting championships
tracy o'callaghan,97.47,467.5,84+,EPF,2020-03-09,european masters classic powerlifting championships
tracy wise,74.46,380.0,76,IPF,2022-10-08,world masters classic & equipped powerlifting championships
trinity klinger,47.0,207.5,47,IPF,2023-08-27,world junior and sub-junior classic championships
trish muldrock,45.8,268.0,47,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tsolmongoo khishigjargal,56.75,337.5,57,IPF,2022-08-31,world junior classic powerlifting championships
tui katene,70.12,370.0,72,IPF,2016-06-19,world classic powerlifting championships
tuulia lohivuo,62.93,387.5,63,IPF,2018-06-06,world classic powerlifting championships
tuulia lohivuo,71.75,425.0,72,EPF,2019-11-29,european classic powerlifting championships
tuulia lohivuo,75.75,462.5,76,EPF,2022-11-25,european classic powerlifting championships
tyra häggström,68.55,400.0,69,EPF,2023-03-16,european classic university powerlifting cup
tyra häggström,74.31,447.5,76,IPF,2024-07-23,fisu world university powerlifting championships
tyrah rowland,56.9,400.0,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tóth viktória flávia,56.69,405.0,57,EPF,2024-03-12,european open classic powerlifting championships
tóth viktória flávia,62.5,385.0,63,EPF,2022-09-24,danube cup
tünde olajos,81.16,377.5,84,EPF,2015-03-21,1st european women's classic championships
ubong idem,83.5,492.5,84,IPF,2023-06-11,world classic powerlifting championships
ubong idem,89.4,500.0,84+,EPF,2023-12-04,european open classic powerlifting championships
ugnė karsokaitė,72.05,275.0,84,EPF,2019-11-29,european classic powerlifting championships
ula humar,62.14,417.5,63,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
ula humar,64.4,382.5,69,IPF,2022-10-31,world university powerlifting cup
ulla nancy jensen,68.38,316.0,69,EPF,2024-02-12,european masters classic powerlifting championships
ulla nancy jensen,70.0,330.0,76,IPF,2024-10-05,world classic & equipped masters powerlifting championships
valentina presenti,56.5,425.0,57,EPF,2023-12-04,european open classic powerlifting championships
valeria goreeva,67.9,410.0,69,EPF,2021-12-03,european classic powerlifting championships
valeria mustafina,46.65,240.0,47,IPF,2019-06-04,world classic powerlifting championships
valeria sedano,37.64,180.0,43,IPF,2023-08-27,world junior and sub-junior classic championships
valeria timoshchuk,82.34,487.5,84,IPF,2016-06-19,world classic powerlifting championships
valerie dourley,56.78,270.0,57,IPF,2022-10-08,world masters classic & equipped powerlifting championships
valerie dourley,59.1,262.5,63,EPF,2024-02-12,european masters classic powerlifting championships
valerie velemanov,75.56,465.0,76,EPF,2023-12-04,european open classic powerlifting championships
valerie velemanová,67.24,420.0,69,EPF,2022-11-25,european classic powerlifting championships
valerie velemanová,75.63,473.0,76,EPF,2024-03-01,european university cup
valeriia mustafina,46.6,280.0,47,EPF,2022-11-25,european classic powerlifting championships
valeriia penevskaia,62.45,365.0,63,EPF,2019-11-29,european classic powerlifting championships
valerija petrovaitė,105.85,370.0,84+,IPF,2022-08-31,world junior classic powerlifting championships
valeriya kochina,68.4,440.0,69,IPF,2021-09-23,world classic powerlifting championships
valeriya lescheva,50.88,358.0,52,IPF,2021-09-23,world classic powerlifting championships
valeriya vlasova,55.96,360.5,57,IPF,2015-06-05,world classic powerlifting championships
valeryia zhabinskaya,57.74,205.0,63,EPF,2018-03-23,4th european women's classic powerlifting cup
valeryia zhabinskaya,63.75,247.5,72,EPF,2019-03-22,european classic cup
vanda deme,56.73,300.0,57,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
vanessa alvares,55.76,387.5,57,IPF,2017-06-14,world classic powerlifting championships
vanessa lessing,61.1,262.5,63,IPF,2018-06-06,world classic powerlifting championships
vanessa schlebusch,50.0,225.0,52,IPF,2024-10-05,world classic & equipped masters powerlifting championships
varga veronika,55.72,245.0,57,EPF,2023-02-28,european masters classic powerlifting championships
vasylysa onishchenko,62.3,337.5,63,EPF,2016-03-05,european classic powerlifting championships
veera mäkelä,56.96,260.0,57,IPF,2016-06-19,world classic powerlifting championships
venera yakupova,51.3,357.5,52,IPF,2013-06-11,world classic powerlifting championships
verdiana mineo,71.08,415.0,72,EPF,2019-09-06,western european championships
verdiana mineo,75.45,492.5,76,IPF,2022-06-06,world classic powerlifting championships
veronica manning,68.5,402.5,69,IPF,2023-06-11,world classic powerlifting championships
veronica ompod,42.68,295.0,43,IPF,2023-08-27,world junior and sub-junior classic championships
veronica pavlenko,56.5,385.0,57,EPF,2021-12-03,european classic powerlifting championships
veronika alvarado,56.3,400.0,57,IPF,2016-06-19,world classic powerlifting championships
veronika broner,46.8,372.5,47,IPF,2021-09-23,world classic powerlifting championships
veronika cyrany,63.0,307.5,63,EPF,2022-11-25,european classic powerlifting championships
veronika cyrany,67.82,330.0,69,IPF,2023-08-27,world junior and sub-junior classic championships
veronika dyakova,62.31,380.0,63,IPF,2021-09-23,world classic powerlifting championships
veronika dyakova,68.05,377.5,69,EPF,2021-12-03,european classic powerlifting championships
veronika kashina,51.25,322.5,52,EPF,2019-11-29,european classic powerlifting championships
veronika linhartová,50.8,290.0,52,EPF,2022-11-25,european classic powerlifting championships
veronika miniv,67.04,350.0,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
veronika opočenská,56.6,300.0,57,IPF,2018-06-06,world classic powerlifting championships
veronika pasičná,56.5,352.5,57,IPF,2022-08-31,world junior classic powerlifting championships
veronika pasičná,62.32,370.0,63,EPF,2023-12-04,european open classic powerlifting championships
veronika schulze,56.55,400.0,57,IPF,2019-06-04,world classic powerlifting championships
veronika schulze,62.1,425.0,63,EPF,2019-11-29,european classic powerlifting championships
veronika zemková,83.18,395.0,84,EPF,2024-03-01,european university cup
veronika šigutová,75.47,452.5,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
veronique cormier,55.96,347.5,57,IPF,2021-09-23,world classic powerlifting championships
vialeta kudrevich,42.67,240.0,43,IPF,2015-06-05,world classic powerlifting championships
vicki botha,57.7,337.5,63,IPF,2014-06-01,world classic powerlifting championships
vicki brackett,126.06,372.5,84+,IPF,2022-10-08,world masters classic & equipped powerlifting championships
vicki stamoulis,93.45,250.5,84+,IPF,2024-10-05,world classic & equipped masters powerlifting championships
vicky kijumnuayporn,46.85,400.0,47,IPF,2023-06-11,world classic powerlifting championships
vicky taylor-hood,71.29,417.5,72,IPF,2018-06-06,world classic powerlifting championships
vicky taylor-hood,83.2,427.5,84,IPF,2019-06-04,world classic powerlifting championships
victoria baekkelund isaksen,61.05,365.0,63,EPF,2021-12-03,european classic powerlifting championships
victoria borgvall,90.95,485.0,84+,EPF,2021-12-03,european classic powerlifting championships
victoria cavalier-hirth,136.35,520.0,84+,EPF,2024-09-13,western european powerlifting championships
victoria hammond #1,62.87,387.5,63,IPF,2019-07-22,university powerlifting cup
victoria hart,55.8,340.0,57,EPF,2022-11-25,european classic powerlifting championships
victoria jeppsson,50.95,345.0,52,EPF,2016-03-05,european classic powerlifting championships
victoria jeppsson,54.8,395.0,57,IPF,2017-06-14,world classic powerlifting championships
victoria katharina nielsen,49.56,205.0,52,EPF,2017-03-12,european classic powerlifting championships
victoria liang,61.94,410.0,63,IPF,2016-06-19,world classic powerlifting championships
victoria pollastri,52.0,295.0,52,EPF,2017-03-12,european classic powerlifting championships
victoria pollastri,56.8,347.5,57,IPF,2018-07-09,3rd world university powerlifting cup
victoria rimensberger,62.65,372.5,63,EPF,2024-09-13,western european powerlifting championships
victoria tauson,81.67,400.0,84,EPF,2020-03-09,european masters classic powerlifting championships
victoria tauson,101.29,437.5,84+,IPF,2021-09-23,world classic powerlifting championships
victoria vargas,50.9,357.5,52,IPF,2016-06-19,world classic powerlifting championships
victoria vélez herrero,67.55,412.5,69,EPF,2022-11-25,european classic powerlifting championships
viktoria cederholm,56.45,307.5,57,IPF,2019-06-04,world classic powerlifting championships
viktoria druziaka,51.9,400.0,52,IPF,2023-06-11,world classic powerlifting championships
viktoria kotschwar,62.22,312.5,63,IPF,2018-06-06,world classic powerlifting championships
viktoria shteinke,51.87,275.0,52,EPF,2015-03-21,1st european women's classic championships
viktoriia voloshchenko,46.6,220.0,47,EPF,2018-11-24,european classic powerlifting championships
viktoriia volvenkina,75.61,387.5,76,IPF,2021-09-23,world classic powerlifting championships
viktorija bandžiulytė,56.05,190.0,57,EPF,2016-03-05,european classic powerlifting championships
viktorija nikolenkaitė,51.71,255.0,52,IPF,2017-06-14,world classic powerlifting championships
viktoriya abdulina,56.0,405.0,57,IPF,2014-06-01,world classic powerlifting championships
viktoriya makarevich,62.29,412.5,63,IPF,2017-06-14,world classic powerlifting championships
viktoriya makarevich,68.4,407.5,72,EPF,2016-03-05,european classic powerlifting championships
viktoriya peneva,62.9,367.5,63,EPF,2018-11-24,european classic powerlifting championships
viktoryia bardouskaya,68.36,447.5,72,IPF,2019-07-22,university powerlifting cup
vilma ochoa vargas,51.9,395.0,52,IPF,2019-06-04,world classic powerlifting championships
vilma ochoa vargas,55.3,410.0,57,IPF,2016-06-19,world classic powerlifting championships
vilma olsson,70.95,501.0,72,EPF,2018-11-24,european classic powerlifting championships
vilma olsson,73.37,527.5,76,EPF,2022-11-25,european classic powerlifting championships
vincenza panacui,55.86,275.0,57,EPF,2024-02-12,european masters classic powerlifting championships
vinutha raghunath,56.3,290.0,57,IPF,2023-10-08,world masters classic & equipped powerlifting championships
viola jokudu,68.3,425.0,69,IPF,2022-06-06,world classic powerlifting championships
violeta chebotar,46.14,332.0,47,IPF,2017-06-14,world classic powerlifting championships
vira popruha,131.72,350.0,84+,EPF,2022-11-25,european classic powerlifting championships
virginia finol franco,55.96,370.0,57,EPF,2016-09-23,arnold's europe powerlifting championships
virginia forcellese,67.4,485.0,69,IPF,2022-06-06,world classic powerlifting championships
virginia forcellese,73.95,505.0,76,EPF,2023-12-04,european open classic powerlifting championships
virginia zamarra,68.69,452.5,69,EPF,2023-12-04,european open classic powerlifting championships
virginie clisson,63.0,362.5,63,IPF,2016-07-11,world university powerlifting cup
virginie pujol,60.2,307.5,63,IPF,2015-06-05,world classic powerlifting championships
vlada stazayeva,46.72,230.0,47,IPF,2015-06-05,world classic powerlifting championships
volha ihnatsenka,45.18,210.0,47,IPF,2017-06-14,world classic powerlifting championships
volha yermalitskaya,41.86,267.5,43,IPF,2017-06-14,world classic powerlifting championships
volha yermalitskaya,46.78,280.0,47,IPF,2016-07-11,world university powerlifting cup
vrinda subhash,54.1,257.5,57,IPF,2019-06-04,world classic powerlifting championships
vuokko liljeström,71.78,322.5,72,IPF,2016-06-19,world classic powerlifting championships
vuokko viitasaari,51.37,322.5,52,IPF,2017-06-14,world classic powerlifting championships
véronique auclair,94.82,310.0,84+,IPF,2016-06-19,world classic powerlifting championships
véronique descours,56.75,330.0,57,EPF,2020-03-09,european masters classic powerlifting championships
véronique descours,59.66,310.0,63,IPF,2016-06-19,world classic powerlifting championships
véronique gaillard,51.2,257.5,52,IPF,2014-06-01,world classic powerlifting championships
věra fišerová,70.9,280.0,72,EPF,2019-03-05,european masters classic championships
věra fišerová,73.64,295.0,76,EPF,2023-02-28,european masters classic powerlifting championships
wanda lewis,81.05,330.0,84,IPF,2015-06-05,world classic powerlifting championships
wanda lewis,103.12,405.0,84+,IPF,2022-10-08,world masters classic & equipped powerlifting championships
wanda pencáková,55.86,357.5,57,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
wei-ling chen,46.56,407.5,47,IPF,2015-06-05,world classic powerlifting championships
wendy chan,46.3,315.0,47,IPF,2016-06-19,world classic powerlifting championships
wendy macfarlane,83.55,455.0,84,IPF,2024-10-05,world classic & equipped masters powerlifting championships
weronika kamińska,78.45,377.5,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
whitney nedd,62.25,352.5,63,IPF,2022-10-31,world university powerlifting cup
whitney nedd,68.41,417.5,69,EPF,2024-03-01,european university cup
wiktoria cichocka,51.35,310.0,52,EPF,2022-11-25,european classic powerlifting championships
wiktoria dankowska,56.56,300.0,57,IPF,2023-08-27,world junior and sub-junior classic championships
wiktoria jozwiak,75.22,387.5,76,IPF,2023-08-27,world junior and sub-junior classic championships
wiktoria pieniążek,62.76,362.5,63,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
wiktoria zalesińska,91.1,362.5,84+,EPF,2018-11-24,european classic powerlifting championships
wiktoria zapotoczna,51.6,336.0,52,EPF,2022-11-25,european classic powerlifting championships
wiktoria zapotoczna,62.13,445.0,63,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
wilma kivikari,51.9,235.0,52,IPF,2019-06-04,world classic powerlifting championships
wing-yuk ip,61.35,267.5,63,IPF,2012-06-12,world classic powerlifting cup
winnie abramson,51.66,307.5,52,IPF,2022-10-08,world masters classic & equipped powerlifting championships
wioletta sobczak,56.87,290.0,57,EPF,2015-03-21,1st european women's classic championships
